review_id,product_id,category,aspect,opinion,polarity,tag
TRAIN_1620,PRODUCT_189182,家具/家装/建材,耐用,很耐用,positive,很耐用
TRAIN_1623,PRODUCT_172655,家用电器,价格,性价比高,positive,性价比高
TRAIN_1624,PRODUCT_421664,图书音像,内容,内容不错,positive,内容不错
TRAIN_1638,PRODUCT_480396,美妆个护,正品,正品放心,positive,正品放心
TRAIN_1641,PRODUCT_281656,图书音像,正品,正品放心,positive,正品放心
TRAIN_1645,PRODUCT_517065,图书音像,价格,性价比高,positive,性价比高
TRAIN_1651,PRODUCT_212293,钟表/首饰/眼镜/礼品,推荐,不推荐,negative,不推荐
TRAIN_1658,PRODUCT_187568,图书音像,包装,包装差,negative,包装差
TRAIN_1677,PRODUCT_509924,图书音像,质量,质量好,positive,质量好
TRAIN_1689,PRODUCT_438660,图书音像,质量,质量好,positive,质量好
TRAIN_1694,PRODUCT_102837,图书音像,内容,内容一般,negative,内容一般
TRAIN_1696,PRODUCT_83526,食品/保健,正品,正品放心,positive,正品放心
TRAIN_1701,PRODUCT_474898,美妆个护,味道,味道不错,positive,味道不错
TRAIN_1706,PRODUCT_477158,图书音像,推荐,会回购,positive,会回购
TRAIN_1709,PRODUCT_12127,图书音像,包装,包装好,positive,包装好
TRAIN_1712,PRODUCT_196946,图书音像,内容,内容不错,positive,内容不错
TRAIN_1714,PRODUCT_32431,其他,正品,正品放心,positive,正品放心
TRAIN_1717,PRODUCT_49329,手机/数码,包装,包装好,positive,包装好
TRAIN_1724,PRODUCT_482415,图书音像,正品,疑似假货,negative,疑似假货
TRAIN_1724,PRODUCT_482415,图书音像,推荐,不推荐,negative,不推荐
TRAIN_1731,PRODUCT_342021,图书音像,物流,发货快,positive,发货快
TRAIN_1737,PRODUCT_465620,图书音像,推荐,会回购,positive,会回购
TRAIN_1755,PRODUCT_143189,图书音像,包装,包装好,positive,包装好
TRAIN_1759,PRODUCT_342122,图书音像,内容,内容不错,positive,内容不错
TRAIN_1764,PRODUCT_18780,图书音像,价格,性价比高,positive,性价比高
TRAIN_1764,PRODUCT_18780,图书音像,正品,正品放心,positive,正品放心
TRAIN_1765,PRODUCT_109696,电脑/办公,质量,质量差,negative,质量差
TRAIN_1771,PRODUCT_502338,图书音像,质量,质量好,positive,质量好
TRAIN_1772,PRODUCT_49806,家用电器,正品,正品放心,positive,正品放心
TRAIN_1774,PRODUCT_358586,美妆个护,正品,疑似假货,negative,疑似假货
TRAIN_1776,PRODUCT_109143,手机/数码,价格,价格贵,negative,价格贵
TRAIN_1776,PRODUCT_109143,手机/数码,耐用,很耐用,positive,很耐用
TRAIN_1783,PRODUCT_30621,图书音像,质量,质量好,positive,质量好
TRAIN_1783,PRODUCT_30621,图书音像,正品,正品放心,positive,正品放心
TRAIN_1796,PRODUCT_411973,图书音像,正品,正品放心,positive,正品放心
TRAIN_1797,PRODUCT_142876,图书音像,内容,内容一般,negative,内容一般
TRAIN_1799,PRODUCT_31690,图书音像,质量,质量好,positive,质量好
TRAIN_1800,PRODUCT_457344,图书音像,正品,疑似假货,negative,疑似假货
TRAIN_1819,PRODUCT_499248,母婴/玩具,推荐,会回购,positive,会回购
TRAIN_1820,PRODUCT_61117,家用电器,耐用,容易坏,negative,容易坏
TRAIN_1822,PRODUCT_12127,图书音像,质量,质量好,positive,质量好
TRAIN_1825,PRODUCT_137622,电脑/办公,包装,包装好,positive,包装好
TRAIN_1827,PRODUCT_450792,美妆个护,正品,正品放心,positive,正品放心
TRAIN_1829,PRODUCT_37601,图书音像,质量,质量好,positive,质量好
TRAIN_1830,PRODUCT_213759,食品/保健,味道,味道不错,positive,味道不错
TRAIN_1840,PRODUCT_200192,美妆个护,推荐,不推荐,negative,不推荐
TRAIN_1840,PRODUCT_200192,美妆个护,味道,味道不错,positive,味道不错
TRAIN_1859,PRODUCT_403473,图书音像,内容,内容不错,positive,内容不错
TRAIN_1868,PRODUCT_2363,家具/家装/建材,质量,质量差,negative,质量差
TRAIN_1870,PRODUCT_520304,图书音像,物流,发货快,positive,发货快
TRAIN_1870,PRODUCT_520304,图书音像,价格,性价比高,positive,性价比高
TRAIN_1874,PRODUCT_248187,家居生活,质量,质量好,positive,质量好
TRAIN_1878,PRODUCT_396165,图书音像,正品,正品放心,positive,正品放心
TRAIN_1881,PRODUCT_483400,图书音像,质量,质量好,positive,质量好
TRAIN_1885,PRODUCT_249804,图书音像,包装,包装好,positive,包装好
TRAIN_1892,PRODUCT_476202,手机/数码,价格,性价比高,positive,性价比高
TRAIN_1897,PRODUCT_10667,图书音像,正品,正品放心,positive,正品放心
TRAIN_1897,PRODUCT_10667,图书音像,正品,疑似假货,negative,疑似假货
TRAIN_1902,PRODUCT_293930,图书音像,质量,质量好,positive,质量好
TRAIN_1902,PRODUCT_293930,图书音像,外观,外观一般,negative,外观一般
TRAIN_1906,PRODUCT_404457,图书音像,内容,内容不错,positive,内容不错
TRAIN_1918,PRODUCT_95788,美妆个护,物流,发货快,positive,发货快
TRAIN_1918,PRODUCT_95788,美妆个护,味道,味道不错,positive,味道不错
TRAIN_1919,PRODUCT_27035,电脑/办公,质量,质量好,positive,质量好
TRAIN_1919,PRODUCT_27035,电脑/办公,正品,正品放心,positive,正品放心
TRAIN_1919,PRODUCT_27035,电脑/办公,耐用,容易坏,negative,容易坏
TRAIN_1933,PRODUCT_201995,图书音像,质量,质量好,positive,质量好
TRAIN_1933,PRODUCT_201995,图书音像,物流,发货快,positive,发货快
TRAIN_1933,PRODUCT_201995,图书音像,正品,正品放心,positive,正品放心
TRAIN_1938,PRODUCT_155390,鞋类箱包,耐用,很耐用,positive,很耐用
TRAIN_1941,PRODUCT_222790,鞋类箱包,价格,价格贵,negative,价格贵
TRAIN_1953,PRODUCT_159381,家具/家装/建材,质量,质量好,positive,质量好
TRAIN_1998,PRODUCT_172671,家具/家装/建材,正品,正品放心,positive,正品放心
TRAIN_2000,PRODUCT_151014,图书音像,质量,质量好,positive,质量好
TRAIN_2003,PRODUCT_306063,家用电器,质量,质量好,positive,质量好
TRAIN_2009,PRODUCT_356700,钟表/首饰/眼镜/礼品,正品,正品放心,positive,正品放心
TRAIN_2010,PRODUCT_7268,图书音像,价格,性价比高,positive,性价比高
TRAIN_2021,PRODUCT_417272,图书音像,正品,正品放心,positive,正品放心
TRAIN_2031,PRODUCT_160430,美妆个护,价格,性价比高,positive,性价比高
TRAIN_2043,PRODUCT_241313,美妆个护,物流,发货快,positive,发货快
TRAIN_2043,PRODUCT_241313,美妆个护,正品,正品放心,positive,正品放心
TRAIN_2043,PRODUCT_241313,美妆个护,味道,味道不错,positive,味道不错
TRAIN_2047,PRODUCT_172768,图书音像,正品,正品放心,positive,正品放心
TRAIN_2053,PRODUCT_150847,图书音像,质量,质量好,positive,质量好
TRAIN_2055,PRODUCT_243902,图书音像,质量,质量差,negative,质量差
TRAIN_2055,PRODUCT_243902,图书音像,正品,正品放心,positive,正品放心
TRAIN_2055,PRODUCT_243902,图书音像,正品,疑似假货,negative,疑似假货
TRAIN_2067,PRODUCT_190379,家居生活,价格,价格贵,negative,价格贵
TRAIN_2067,PRODUCT_190379,家居生活,耐用,很耐用,positive,很耐用
TRAIN_2073,PRODUCT_249052,图书音像,正品,正品放心,positive,正品放心
TRAIN_2074,PRODUCT_59135,图书音像,推荐,会回购,positive,会回购
TRAIN_2075,PRODUCT_318052,母婴/玩具,价格,性价比高,positive,性价比高
TRAIN_2076,PRODUCT_219054,图书音像,物流,发货快,positive,发货快
TRAIN_2082,PRODUCT_482651,图书音像,耐用,很耐用,positive,很耐用
TRAIN_2085,PRODUCT_378987,图书音像,质量,质量好,positive,质量好
TRAIN_2108,PRODUCT_128521,图书音像,内容,内容不错,positive,内容不错
TRAIN_2113,PRODUCT_321754,图书音像,耐用,很耐用,positive,很耐用
TRAIN_2118,PRODUCT_176067,美妆个护,价格,性价比高,positive,性价比高
TRAIN_2122,PRODUCT_205134,图书音像,正品,正品放心,positive,正品放心
TRAIN_2124,PRODUCT_190476,图书音像,价格,价格贵,negative,价格贵
TRAIN_2128,PRODUCT_148837,图书音像,正品,正品放心,positive,正品放心
TRAIN_2139,PRODUCT_320994,图书音像,正品,正品放心,positive,正品放心
TRAIN_2144,PRODUCT_202005,运动户外,质量,质量好,positive,质量好
TRAIN_2145,PRODUCT_103207,家居生活,质量,质量好,positive,质量好
TRAIN_2150,PRODUCT_43932,图书音像,价格,性价比高,positive,性价比高
TRAIN_2152,PRODUCT_26074,电脑/办公,正品,正品放心,positive,正品放心
TRAIN_2156,PRODUCT_24772,手机/数码,正品,正品放心,positive,正品放心
TRAIN_2156,PRODUCT_24772,手机/数码,耐用,容易坏,negative,容易坏
TRAIN_2173,PRODUCT_284214,图书音像,质量,质量好,positive,质量好
TRAIN_2181,PRODUCT_470820,家用电器,质量,质量差,negative,质量差
TRAIN_2187,PRODUCT_310285,图书音像,包装,包装差,negative,包装差
TRAIN_2187,PRODUCT_310285,图书音像,正品,正品放心,positive,正品放心
TRAIN_2189,PRODUCT_19454,图书音像,质量,质量好,positive,质量好
TRAIN_2192,PRODUCT_412386,家用电器,物流,发货快,positive,发货快
TRAIN_2192,PRODUCT_412386,家用电器,正品,正品放心,positive,正品放心
TRAIN_2192,PRODUCT_412386,家用电器,正品,疑似假货,negative,疑似假货
TRAIN_2206,PRODUCT_132802,图书音像,质量,质量好,positive,质量好
TRAIN_2207,PRODUCT_400485,图书音像,内容,内容不错,positive,内容不错
TRAIN_2209,PRODUCT_80306,母婴/玩具,价格,性价比高,positive,性价比高
TRAIN_2212,PRODUCT_24783,图书音像,推荐,会回购,positive,会回购
TRAIN_2214,PRODUCT_463892,图书音像,推荐,会回购,positive,会回购
TRAIN_2217,PRODUCT_348205,图书音像,内容,内容不错,positive,内容不错
TRAIN_2219,PRODUCT_219477,电脑/办公,正品,正品放心,positive,正品放心
TRAIN_2225,PRODUCT_36679,图书音像,正品,疑似假货,negative,疑似假货
TRAIN_2234,PRODUCT_340885,家用电器,质量,质量好,positive,质量好
TRAIN_2238,PRODUCT_199490,图书音像,内容,内容不错,positive,内容不错
TRAIN_2253,PRODUCT_394991,图书音像,推荐,会回购,positive,会回购
TRAIN_2255,PRODUCT_44736,手机/数码,正品,正品放心,positive,正品放心
TRAIN_2259,PRODUCT_319454,图书音像,质量,质量好,positive,质量好
TRAIN_2260,PRODUCT_486112,图书音像,质量,质量好,positive,质量好
TRAIN_2260,PRODUCT_486112,图书音像,包装,包装好,positive,包装好
TRAIN_2266,PRODUCT_196550,图书音像,包装,包装好,positive,包装好
TRAIN_2289,PRODUCT_434618,图书音像,质量,质量好,positive,质量好
TRAIN_2297,PRODUCT_401850,家具/家装/建材,耐用,容易坏,negative,容易坏
TRAIN_2297,PRODUCT_401850,家具/家装/建材,推荐,会回购,positive,会回购
TRAIN_2300,PRODUCT_432666,图书音像,正品,正品放心,positive,正品放心
TRAIN_2307,PRODUCT_265452,图书音像,价格,性价比高,positive,性价比高
TRAIN_2315,PRODUCT_165448,图书音像,正品,正品放心,positive,正品放心
TRAIN_2315,PRODUCT_165448,图书音像,推荐,会回购,positive,会回购
TRAIN_2334,PRODUCT_49371,图书音像,推荐,会回购,positive,会回购
TRAIN_2337,PRODUCT_357965,图书音像,物流,发货快,positive,发货快
TRAIN_2338,PRODUCT_464890,电脑/办公,耐用,很耐用,positive,很耐用
TRAIN_2345,PRODUCT_497898,图书音像,质量,质量差,negative,质量差
TRAIN_2345,PRODUCT_497898,图书音像,包装,包装差,negative,包装差
TRAIN_2355,PRODUCT_419047,电脑/办公,正品,正品放心,positive,正品放心
TRAIN_2357,PRODUCT_94459,图书音像,推荐,会回购,positive,会回购
TRAIN_2360,PRODUCT_56589,图书音像,正品,正品放心,positive,正品放心
TRAIN_2363,PRODUCT_185136,图书音像,正品,疑似假货,negative,疑似假货
TRAIN_2363,PRODUCT_185136,图书音像,内容,内容一般,negative,内容一般
TRAIN_2365,PRODUCT_45674,图书音像,正品,正品放心,positive,正品放心
TRAIN_2375,PRODUCT_334503,图书音像,质量,质量好,positive,质量好
TRAIN_2375,PRODUCT_334503,图书音像,推荐,会回购,positive,会回购
TRAIN_2384,PRODUCT_236593,图书音像,质量,质量好,positive,质量好
TRAIN_2384,PRODUCT_236593,图书音像,正品,正品放心,positive,正品放心
TRAIN_2387,PRODUCT_458553,电脑/办公,包装,包装好,positive,包装好
TRAIN_2387,PRODUCT_458553,电脑/办公,正品,正品放心,positive,正品放心
TRAIN_2392,PRODUCT_337216,家用电器,质量,质量差,negative,质量差
TRAIN_2393,PRODUCT_498840,图书音像,价格,性价比高,positive,性价比高
TRAIN_2394,PRODUCT_331295,图书音像,正品,正品放心,positive,正品放心
TRAIN_2398,PRODUCT_504489,图书音像,物流,发货快,positive,发货快
TRAIN_2401,PRODUCT_349407,美妆个护,正品,疑似假货,negative,疑似假货
TRAIN_2407,PRODUCT_36848,电脑/办公,质量,质量好,positive,质量好
TRAIN_2407,PRODUCT_36848,电脑/办公,正品,正品放心,positive,正品放心
TRAIN_2408,PRODUCT_372191,手机/数码,质量,质量好,positive,质量好
TRAIN_2408,PRODUCT_372191,手机/数码,正品,正品放心,positive,正品放心
TRAIN_2411,PRODUCT_516976,图书音像,正品,正品放心,positive,正品放心
TRAIN_2412,PRODUCT_482236,图书音像,包装,包装差,negative,包装差
TRAIN_2412,PRODUCT_482236,图书音像,耐用,容易坏,negative,容易坏
TRAIN_2417,PRODUCT_461334,图书音像,价格,价格贵,negative,价格贵
TRAIN_2417,PRODUCT_461334,图书音像,正品,正品放心,positive,正品放心
TRAIN_2422,PRODUCT_219987,图书音像,正品,正品放心,positive,正品放心
TRAIN_2423,PRODUCT_61544,图书音像,正品,疑似假货,negative,疑似假货
TRAIN_2430,PRODUCT_429810,图书音像,物流,发货快,positive,发货快
TRAIN_2438,PRODUCT_456029,图书音像,推荐,会回购,positive,会回购
TRAIN_2439,PRODUCT_161586,图书音像,物流,发货快,positive,发货快
TRAIN_2439,PRODUCT_161586,图书音像,耐用,很耐用,positive,很耐用
TRAIN_2440,PRODUCT_167277,电脑/办公,质量,质量差,negative,质量差
TRAIN_2442,PRODUCT_337550,家具/家装/建材,质量,质量好,positive,质量好
TRAIN_2452,PRODUCT_348342,电脑/办公,质量,质量好,positive,质量好
TRAIN_2455,PRODUCT_158967,图书音像,物流,发货快,positive,发货快
TRAIN_2457,PRODUCT_411046,图书音像,物流,发货快,positive,发货快
TRAIN_2459,PRODUCT_498275,图书音像,正品,正品放心,positive,正品放心
TRAIN_2466,PRODUCT_352003,图书音像,正品,正品放心,positive,正品放心
TRAIN_2467,PRODUCT_481810,图书音像,耐用,容易坏,negative,容易坏
TRAIN_2468,PRODUCT_2652,图书音像,内容,内容一般,negative,内容一般
TRAIN_2470,PRODUCT_122871,图书音像,质量,质量好,positive,质量好
TRAIN_2470,PRODUCT_122871,图书音像,耐用,很耐用,positive,很耐用
TRAIN_2471,PRODUCT_307579,图书音像,价格,性价比高,positive,性价比高
TRAIN_2478,PRODUCT_212025,家居生活,质量,质量好,positive,质量好
TRAIN_2482,PRODUCT_236186,电脑/办公,推荐,不推荐,negative,不推荐
TRAIN_2497,PRODUCT_276099,图书音像,质量,质量差,negative,质量差
TRAIN_2498,PRODUCT_412585,美妆个护,正品,正品放心,positive,正品放心
TRAIN_2498,PRODUCT_412585,美妆个护,正品,疑似假货,negative,疑似假货
TRAIN_2499,PRODUCT_400404,家居生活,质量,质量好,positive,质量好
TRAIN_2500,PRODUCT_295023,图书音像,质量,质量差,negative,质量差
TRAIN_2500,PRODUCT_295023,图书音像,耐用,很耐用,positive,很耐用
TRAIN_2508,PRODUCT_462028,家用电器,物流,发货快,positive,发货快
TRAIN_2512,PRODUCT_426860,图书音像,正品,疑似假货,negative,疑似假货
TRAIN_2515,PRODUCT_515183,图书音像,质量,质量好,positive,质量好
TRAIN_2518,PRODUCT_76307,图书音像,质量,质量好,positive,质量好
TRAIN_2524,PRODUCT_394008,图书音像,质量,质量好,positive,质量好
TRAIN_2525,PRODUCT_283373,电脑/办公,正品,疑似假货,negative,疑似假货
TRAIN_2527,PRODUCT_298806,图书音像,质量,质量好,positive,质量好
TRAIN_2544,PRODUCT_73621,图书音像,质量,质量好,positive,质量好
TRAIN_2546,PRODUCT_101040,图书音像,价格,性价比高,positive,性价比高
TRAIN_2557,PRODUCT_206008,图书音像,正品,正品放心,positive,正品放心
TRAIN_2563,PRODUCT_10525,美妆个护,味道,味道不错,positive,味道不错
TRAIN_2564,PRODUCT_286316,图书音像,内容,内容不错,positive,内容不错
TRAIN_2569,PRODUCT_59257,图书音像,推荐,会回购,positive,会回购
TRAIN_2574,PRODUCT_509924,图书音像,物流,发货快,positive,发货快
TRAIN_2575,PRODUCT_221746,图书音像,质量,质量好,positive,质量好
TRAIN_2582,PRODUCT_170859,图书音像,内容,内容不错,positive,内容不错
TRAIN_2587,PRODUCT_494784,手机/数码,物流,发货快,positive,发货快
TRAIN_2596,PRODUCT_435601,图书音像,质量,质量好,positive,质量好
TRAIN_2596,PRODUCT_435601,图书音像,物流,发货快,positive,发货快
TRAIN_2607,PRODUCT_325251,家用电器,外观,外观好看,positive,外观好看
TRAIN_2607,PRODUCT_325251,家用电器,耐用,很耐用,positive,很耐用
TRAIN_2611,PRODUCT_451319,图书音像,物流,发货快,positive,发货快
TRAIN_2613,PRODUCT_119776,手机/数码,正品,正品放心,positive,正品放心
TRAIN_2615,PRODUCT_307611,鞋类箱包,耐用,很耐用,positive,很耐用
TRAIN_2619,PRODUCT_28673,电脑/办公,耐用,容易坏,negative,容易坏
TRAIN_2627,PRODUCT_113544,美妆个护,味道,味道不错,positive,味道不错
TRAIN_2629,PRODUCT_425556,图书音像,推荐,不推荐,negative,不推荐
TRAIN_2630,PRODUCT_409527,美妆个护,价格,性价比高,positive,性价比高
TRAIN_2632,PRODUCT_318575,美妆个护,正品,正品放心,positive,正品放心
