数据ID,用户ID,商品ID,评论时间戳,评论标题,评论内容
TEST_165,280560.0,PRODUCT_112645,1357315200,好评 好评,"小巧美观,并且我通过360的u盘测试器测出来u盘的真实储存量接近32g,还有防伪保修,应该是真货没问题。"
TEST_166,50206.0,PRODUCT_134565,1375977600,"不错的版本,性价比高","这是成人版的,而且还是插图本,没章节头都有幅小插画,有纳尼亚地图、个别故事开头的插画满版的,印刷清晰。书是16开本,很厚,但是很轻。收到时还觉得太厚担心不好拿,但是书轻,拿在手上阅读还是可以的。本来想买分开的套装,但是这个版平装本大家评价不错,性价比好。就买了。果然没有让我失望。"
TEST_167,645774.0,PRODUCT_153629,1297872000,"摸起来很舒服的纸张,内容也很详细","比起那些实例给的很多的版本,这个版本更让人容易接受 反正很喜欢"
TEST_168,1186846.0,PRODUCT_283800,1358870400,内容简单,"内容较为简单,介绍了很多法律的基本概念,干活,实活太少。"
TEST_169,127932.0,PRODUCT_170102,1239811200,提点遗憾,"外包装感觉就是送人的礼品,我觉得无所谓。但内包装盒设计及选料太差,太低档。书的印刷、纸张可以,但多半作品是翻版,所以出现断线、模糊、松散。不是想象的精品。"
TEST_170,223972.0,PRODUCT_512449,1227283200,评论一下,"这本书还算不错,但是是种繁体版的,不是很喜欢"
TEST_171,309970.0,PRODUCT_54924,1378656000,一般,"还可以,可以作为妈妈的参考。"
TEST_172,245842.0,PRODUCT_52490,1378742400,双重反转的震撼之作,"第一时间下单,第一时间看完,合上书大概就是两个字,震撼。和看完《刑场》时候的感觉一样。薇儿大妈的写作技巧显然越发老练,细节描写到位,却不像《刑场》那样啰嗦了。结局我不知道怎么去形容,因为有两个大反转,看到一大半的时候隐约猜到了第一个反转,但是最后几页的另一个突如其来的大反转真的是惊人地出人意料,而且这个反转更无关乎诡计,而是人性。值得阅读的一本书。"
TEST_173,393706.0,PRODUCT_474775,1282579200,好书,"少有的好书,喜欢"
TEST_174,3013.0,PRODUCT_188296,1313683200,值得购买,"作为国学的经典,有正文有注释,印刷质量也很好,值得购买。"
TEST_175,8303.0,PRODUCT_12552,1273507200,喜欢,"反古的那个颜色还行,越用感觉越新了。"
TEST_176,248754.0,PRODUCT_385707,1373040000,很不错,"虽然没有太显著的效果,但是很温和,令肌肤感觉很滋润。"
TEST_177,482446.0,PRODUCT_434083,1309536000,不太适合小孩子看,"这本书印刷质量一般,缺少必要的绚丽图片。不太适合10岁左右的小孩子看"
TEST_178,2186.0,PRODUCT_298043,1369756800,好,"很满意,不过还没看。翻了翻觉得很实惠。"
TEST_179,62187.0,PRODUCT_483788,1214496000,没有翻译的!,"要耐心的读啊!会发现很有意思,非常锻炼语文能力"
TEST_180,523743.0,PRODUCT_245487,1374163200,很喜欢的东西超级好!,正品呢!所有的配件都很齐!适用了几次充电都很快!很好!价格也不贵!
TEST_181,367975.0,PRODUCT_442115,1358784000,这个质量。。。。,"因为破损换过一次,但后来这本也差强人意,不过也不错!"
TEST_182,1085542.0,PRODUCT_216676,1317312000,进口书价太贵,"想了解国外的法律是如何管理因特网的。看标题这本书应该符合我的要求,但书价太贵,500元以下或许我会考虑购买。"
TEST_183,32172.0,PRODUCT_89917,1353859200,1,"很不错的书,比较适合白领看"
TEST_184,14551.0,PRODUCT_95868,1355414400,58两只的,包装很好 活动买的 还没有开始用。
TEST_185,479017.0,PRODUCT_496245,1379347200,不错的耳机,"颜色搭配很吸引人,拿到后配上转接头就能使用,效果很好,音质满意。"
TEST_186,194281.0,PRODUCT_343155,1364572800,评价,用了几天感觉还是不错的 我的nexus4可以冲大概2次这样 还是不错!!!
TEST_187,72256.0,PRODUCT_520766,1329926400,很漂亮很喜欢~送的包包也不错~~,赞一个卓越的快递~而且包装的也很好 还有发票~~ 就是那啥怎么换耳机的颜色 我用黑色的东西敲了半天也不敢太用力-w- 谁知道啊啊啊帮忙告诉我下 然后这样颜色其实很好看的 白色不是纯白 是奶白 不知道要不要煲耳机的说=0=
TEST_188,62278.0,PRODUCT_182902,1226592000,"最大的悲哀,莫过于被逆流的命运裹挟","如果没有一次大战和后来的俄国内战,葛里高利很可能会在沙皇的军队里平静的服役,退役后如先辈一般耕耘着自己那些田地、放牧着自己那些牲畜。最大的冒险也许就是和阿克妮西亚私奔到他乡过逍遥的日子。 可是命运往往事与愿违,他手上的一切都在被短暂地给予之后而又残酷地剥夺。和那些平凡的或是战死沙场或是死于疫病的哥萨克不同,葛里高利仿佛有一副铁身板,无论敌人的刀枪还是病魔的摧残,丝毫不能把他压垮,他总会一次次地从病床上站起来,重新骑到马背上,挥舞战刀,破阵杀敌。 也许葛里高利手中锋利的马刀能够准确地削掉敌人的头颅,却终究无法挡住命运的逆流,抽刀断水水更流。他就像一叶扁舟,总想逆流而上,到头来为了不致倾覆,却不得不随波逐流,被逆流裹挟…… 被逆流裹挟就能摆脱倾覆的命运么?答案自然是否定的。从他反对屠杀俘虏,脱离波乔尔科夫的红军队伍那一刻起,他的悲剧命运便已然注定。而后的道路,加入红军即便不会被白军杀掉,也会被肃反委员会清洗;加入叛军或者匪帮迟早会被占压倒优势的红军镇压,被肉体消灭不过是个时间问题。而葛里高利偏偏不信命,他一次次走上战场,与其说是和敌人厮杀,不如说是和命运厮杀,不但厮杀是抗争,他从福明的队伍开小差一样是对命运的一种抗争。他,这个无数次摆脱死神追捕的人,不甘心就这么窝囊地束手就擒,换言之,他只想活下去。 遗憾的是,就算这么简单的要求,命运也不能满足他,他像一只掉入陷阱里的犹斗的困兽,无论怎样挣扎,也难逃最终的宿命,那逆流而后倾覆的宿命,那所有的挣扎和努力,在事后看来,无异于一个个苍白的手势。战乱和疫病都没有摧垮的勇士,最终还是要授首于这逆流的命运。 最大的悲哀,莫过于被逆流的命运裹挟。"
TEST_189,427378.0,PRODUCT_25975,1372694400,想逛美术馆,"虽然不是艺术家,但是看过之后有一个向往艺术家的心啊~~哈哈哈哈"
TEST_190,303513.0,PRODUCT_327930,1325952000,终于找到了,"是我想要的,喜欢词汇学车的童鞋们可以看下哦"
TEST_191,117739.0,PRODUCT_113167,1233158400,从社会学的角度研究一些法律问题,"虽然作者说是从社会学角度出发的,不过不妨用自己的想法来理解。设计到很多众所周知的现象,但是当我们这还有另外一种解读的时候就会觉得有掩饰不住的欣喜。 内容浅显但是启发很大。很适合和我一样的学生朋友阅读。相信随着知识的积累,从这小册子里读出的内容会变得越来越多。"
TEST_192,6845.0,PRODUCT_159502,1316448000,第二次,"上次是帮同学买,这次自己买/ 觉得优点就是:有例句和派生"
TEST_193,115696.0,PRODUCT_73246,1337702400,很棒的贴纸,很好 宝宝很喜欢  很能锻炼宝宝学习的能力
TEST_194,557522.0,PRODUCT_306039,1363881600,还行,"还行,就是缺少地方法规标准"
TEST_195,205100.0,PRODUCT_351688,1231776000,超棒!,"只要是东方神奇的就支持! 里面还有每个人写的中文,昌珉的字最好看! 很值!"
TEST_196,3579.0,PRODUCT_83778,1336233600,"白色的,很时尚","因为之前买过铁三角的耳机,印象很好。。。适合女孩子,真正考虑到用户,听很久都不累,线够柔软,不容易扯坏。音质我听不出好坏,因为我不是专家。我觉得声音小了些(不知道是不是听手机的缘故,我用来听手机的音乐),但不影响我使用,把声音调大就行。外形很好看,耐看不会过时。嗯,就这些。。。"
TEST_197,60056.0,PRODUCT_148592,1293724800,还以为是硬卡纸封面呢,"总体还不错,就是有些黑白的图片,不是很好看"
TEST_198,419153.0,PRODUCT_437299,1376064000,"王小波的杂文不错,就是这个版本有不少错别字","王小波的杂文不错,就是这个版本有不少错别字"
TEST_199,59486.0,PRODUCT_514034,1332172800,"经典产品,用料扎实,性价比高",性价比不错~ 听上去声音不错 很清澈~解析度较好。
TEST_200,1272368.0,PRODUCT_345586,1252857600,故事内容太牵强!,"千字文的内容与其配的故事简直是牛头不对马嘴,真的是完全牵强的撤到一起的。"
TEST_201,15179.0,PRODUCT_279020,1340294400,好玩,这是一个看着很轻松的书
TEST_202,492704.0,PRODUCT_67361,1380729600,还没开始看应该不错,"木有呢种薄膜密封包装,外观有些许轻微挤压变形,不严重。彩图很美~"
TEST_203,673084.0,PRODUCT_28953,1384531200,挺好,"屏显不错,色彩很真。速度也很快,两种制式都支持上网,不像华为的双卡的限制一种制式上网"
TEST_204,225196.0,PRODUCT_389946,1356278400,哎。。,"阅读文章很容易读懂,就是题目。。。。哎。。。"
TEST_205,368607.0,PRODUCT_433292,1283184000,这本书太好了,"我觉得很实用,看了两遍了,接下来打算背下来"
TEST_206,168493.0,PRODUCT_211939,1312387200,不错的,"东西到手,检验后觉着质量还是蛮不错,就是刀柄长了些,适合女生用的"
TEST_207,363826.0,PRODUCT_457273,1232467200,买的第一款ZIPPO,"外观复古经典,不足便是打火不够灵敏"
TEST_208,1015201.0,PRODUCT_176081,1287936000,开心,"书真不错,只是贵了点。"
TEST_209,56947.0,PRODUCT_519603,1318435200,"卓越实在太荒唐,严重误导购书者","卓越实在太荒唐,不同版本的同一名著,评论引用同样的链接,误导购书者!"
TEST_210,5295.0,PRODUCT_419582,1368806400,"五分 唯一缺憾就是发票不知道搞哪去了,","真心不错全新lumia很漂亮比想象中的好,好用很流畅,比安卓好多了,就是应用在多点就完美了 不知道在亚马逊买东西怎么和商家沟通的,发票没给我送啊,希望快点"
TEST_211,325374.0,PRODUCT_474548,1358438400,质量很好,"纸张和质量很赞,内容也很丰富,很满意。对于初步学习matlab的人,很有帮助。"
TEST_212,31800.0,PRODUCT_497046,1238688000,一般般吧,"内容比较空泛,就当看图片了。"
TEST_213,752961.0,PRODUCT_57319,1367683200,非常棒,"内容还没看,不过包装非常精美~"
TEST_214,173008.0,PRODUCT_415209,1363536000,好脏啊,发给我的书怎么都这么脏啊!
TEST_215,181174.0,PRODUCT_86558,1324569600,"非常好,宝宝很喜欢。","书印刷的很精美,宝宝非常喜欢。"
TEST_216,1009077.0,PRODUCT_172768,1332432000,要的就这效果,"我也不知道这书好不,因为我还没收到这套书。不过是我们语文老师的推荐,应该还是不错的吧!"
TEST_217,11665.0,PRODUCT_317321,1319731200,用得不踏实,"瓶体连个生产日期都没有,用得很不放心,也不知道到底会不会有假,╮(╯▽╰)╭"
TEST_218,63196.0,PRODUCT_421671,1331827200,很小的一本书,"书很小,装订的铁圈不太好,会伤到宝宝的,需要自己用钳子处理一下。"
TEST_219,766599.0,PRODUCT_62141,1336320000,很好的拼音读物,"孩子一年级了,会用拼音阅读,这套书内容有趣,价钱也很实惠。孩子正在看呢"
TEST_220,195911.0,PRODUCT_208349,1325952000,喜欢,"纸质非常厚实,图片精超喜欢!!!"
TEST_221,857465.0,PRODUCT_278840,1334160000,不错,"2天到货,是帮朋友买的,取的时候是我取的,发现有一个角有点翘,不过无伤大雅。听朋友是挺好的,期待第2卷。"
TEST_222,1099202.0,PRODUCT_224719,1269100800,没问题,"之前看到快门不为0的评论,心里不踏实,后来发现没买这东西也可以写评论,所以确定是枪手。我20号上午下的单,加急,晚上8:30送到,两个人送来,开机验货没问题,刷卡完事儿,比jd,newegg便宜200,很值,希望对于想买的人有用。在amazon买过两次东西,都很好,验了货再交钱,不像jd,盒子一扔就要钱,也不让拆开看。"
TEST_223,1540.0,PRODUCT_27531,1315238400,不错,"帮朋友买的,她很喜欢,自己也打算再买"
TEST_224,31711.0,PRODUCT_210563,1368374400,挺好的,"挺有意思的,这比买玩具合算多了。玩具只玩1天就不怎么想玩了。这个没那么快,而且还培养小孩的动手能力。好!"
TEST_225,68073.0,PRODUCT_120020,1368288000,很差,"竟然少了10几页,后悔买了。"
TEST_226,1419605.0,PRODUCT_468309,1230307200,很好听,杰西麦卡尼声音很优的。
TEST_227,140493.0,PRODUCT_254248,1379520000,很不错的书,"觉得还是很不错,挺喜欢的"
TEST_228,186612.0,PRODUCT_345125,1213459200,喜欢!,"虽然不是绿色的,是蓝色的,我也很喜欢这个东东! 泡茶也好,冲果汁也好,夏天喝上一大杯,对身体好! 呵呵!喜欢!"
TEST_229,1999.0,PRODUCT_256227,1366819200,鞋子很好,"做活动买的,比较划算,lg很喜欢穿"
TEST_230,20754.0,PRODUCT_258813,1370275200,信号好,"一体机不错,非常满意"
TEST_231,379059.0,PRODUCT_209397,1371744000,满意,"好书,很适合全面复习……"
TEST_232,24882.0,PRODUCT_27001,1353081600,还不错,"很好用,煮面神马的都很快,当然要用筷子搅一搅啦"
TEST_233,1124421.0,PRODUCT_470021,1285171200,是个中国人都要看下,"是个中国人都要看下,尤其当官的"
TEST_234,1222460.0,PRODUCT_453766,1328716800,生动易学,"不错的书,易懂还有视频教学,老师讲得很生动。"
TEST_235,711720.0,PRODUCT_248320,1381248000,砧板,"比我想象中的大好多,很厚重,质量还可以,就是刚开始用味道很重。"
TEST_236,1167124.0,PRODUCT_270594,1294156800,好评,用着合适  对得起这价
TEST_237,5643.0,PRODUCT_394155,1362585600,可能不是我想要的吧,"是非常非常简单的一种简介性质的书,有点像是文学百科词典的类型.一个条目有个一二百字的介绍,长的有千多字."
TEST_238,1148521.0,PRODUCT_468235,1276272000,不错,使用后美白效果明显
TEST_239,26579.0,PRODUCT_386900,1358265600,"图文版,老少皆宜","图文版,老少皆宜,页中的文字翻阅有点困难"
TEST_240,134427.0,PRODUCT_1812,1363622400,非常喜欢的书,"收到书,检查了一下,非常好,我和女儿都和喜欢。"
TEST_241,583120.0,PRODUCT_347044,1308585600,很好,很喜欢几米的书~觉得画面上面的那个小女孩长得挺像我的~哈哈~ 内容特别有趣~
TEST_242,487326.0,PRODUCT_416440,1266940800,喜欢,"书中有许多漫画,挺有趣的。"
TEST_243,353173.0,PRODUCT_75220,1363017600,物有所值,"东西不错,可充一次充三部手机"
TEST_244,72652.0,PRODUCT_517769,1379692800,快速瞄一眼,"很快的看一遍,没觉得特别好看。一般性的。"
