数据ID,用户ID,商品ID,评论时间戳,评论标题,评论内容,评分
TRAIN_170,1048348.0,PRODUCT_440626,1242662400,不好,"主要是这个版本不行啊,花费我金钱。其实其它版本的话,我是喜欢这本书的。",2.0
TRAIN_171,1292647.0,PRODUCT_362821,1359388800,很好 很新,书籍质量没问题 是新书  两天送到,5.0
TRAIN_172,758693.0,PRODUCT_60073,1237132800,值得一读,"书的内容不错,就是装帧版式一般。",4.0
TRAIN_173,382796.0,PRODUCT_463359,1285776000,可怜,"每个人都有着几重身份,悠子把自己的身份从老师转向母亲,这也是她辞职的原因。她与深爱的人无法结婚,是为了女儿。她一直未婚也是为了这个女儿。女儿是她爱的支柱,甚至人生的支柱。这个支柱的倒塌也就是她人生的倒塌……",4.0
TRAIN_174,350.0,PRODUCT_159413,1368806400,对亚马逊很失望,"抱着很大的期望等了半个多月,到最后却没有收到想要的书,第一次到亚马逊购物就遇到这种情况,对此感到非常失望",5.0
TRAIN_175,97679.0,PRODUCT_178256,1252339200,泡沫,全套都买了~~不错,5.0
TRAIN_176,113817.0,PRODUCT_176732,1377187200,真本书真心的很好~~,"如果我在读研究生期间看过这样的书,看文献就不会有那么辛苦了!体会很多,值得拥有!",5.0
TRAIN_177,499129.0,PRODUCT_501257,1380470400,收益,让我懂得怎样成为一个更好的女人,5.0
TRAIN_178,297309.0,PRODUCT_131460,1335628800,文字狂人,"在微博上知道有这么个人物,言辞犀利,颇为不羁,所以决定买本书看个究竟。粗粗翻了一下,应该是一本看了让人激动的书,很有想跟他一辩高下的冲动。",4.0
TRAIN_179,22777.0,PRODUCT_480171,1264867200,"大学时图书馆里看的书,很喜欢","终于全部看完了,当时还做笔记了。",4.0
TRAIN_180,508912.0,PRODUCT_505404,1380470400,信号可以,"设置简单,价格便宜,信号枪。安装在5楼北面房间,4楼南面房间信号依然不错。",5.0
TRAIN_181,11035.0,PRODUCT_236186,1317139200,很不错的DD,"挺好的,物美价廉,通话声音很清楚",5.0
TRAIN_182,109379.0,PRODUCT_454482,1361894400,"东西还算可以,可惜买不到V2版。","东西还行,大品牌值得信赖,中规中矩,就是可以以后都买不到V2版的了,V3减配啊,。还有买了不到5天,又降价了,513买的,5天后果断489元了。郁闷降价降的好快。有种坑爹的感觉。亚马逊的快递和服务还不错,值得欣慰。",4.0
TRAIN_183,7934.0,PRODUCT_30034,1204387200,还行,还可以...适合新手,3.0
TRAIN_184,185126.0,PRODUCT_451048,1338825600,"正版,可以","正版,可以,价格优惠",5.0
TRAIN_185,275405.0,PRODUCT_365635,1315324800,"一般,彭导还是回去拍电影比较适宜~","呵呵,所谓的什么见好就收之类的套话也许只是碍于面子吧,真的,彭导还是不擅长这个领域,见好就收,是明智之举~",3.0
TRAIN_186,967519.0,PRODUCT_149116,1375545600,比较不错!,很不错~!正在学习!,4.0
TRAIN_187,222306.0,PRODUCT_296638,1373299200,中央导管相关血流感染预防与控制最佳实践/医院感染预防与控制最佳实践丛书,"书很好,绝对支持亚马逊",5.0
TRAIN_188,1346947.0,PRODUCT_406187,1324915200,书评,书很好 很有用处 购买的很值,5.0
TRAIN_189,384.0,PRODUCT_275089,1353254400,价廉物美,"这是一本很多年前出版的书。我本来想买另一本,新近出版,补充了一些最近的研究,但太贵。这本作为教材看看还不错,总觉得有点枯燥。20+人民币的价格还不错。",3.0
TRAIN_190,15935.0,PRODUCT_453259,1352563200,美中不足的是线有点短,"物有所值,用起来还不错 恩",5.0
TRAIN_191,21952.0,PRODUCT_98224,1379692800,长期使用的牌子,"比较价格后购买~这个牌子的东西还可以,洗的比较干净吧,无味道",5.0
TRAIN_192,16525.0,PRODUCT_30608,1320940800,还不错,"味道很喜欢,洗完不是滑滑的~·",4.0
TRAIN_193,1202039.0,PRODUCT_294634,1372003200,不是正品,"这是我第二次在这里买这个洗面乳了,但是这次的有点失望,里面有一股橘子皮的味道,我一直以为是自己闻错了。直到最近越来越明显才知道这不是正品来的。本来是不想评论的,但是我觉得不说出来心里很不舒服。",3.0
TRAIN_194,39498.0,PRODUCT_24660,1384185600,"还好,孩子爱看","还好,孩子爱看,书的质量还行",3.0
TRAIN_195,889879.0,PRODUCT_317032,1381593600,阅读量很大,"不知孩子有没有耐心读完,应该适合大些的孩子吧",4.0
TRAIN_196,1385659.0,PRODUCT_438719,1309017600,"是我要的数,就是书旧了点","我第一次网上买书《时尚的谎言与魅惑 》,让我欣喜的是书按时送达,遗憾的是就是书旧了点",3.0
TRAIN_197,19554.0,PRODUCT_404433,1338307200,书虫的确是很好的一套书,书虫的确是很好的一套书,5.0
TRAIN_198,652624.0,PRODUCT_21628,1354982400,评价,"女儿很喜欢,质量也很好。",4.0
TRAIN_199,252993.0,PRODUCT_452236,1362499200,好,"还好,挺不错的,很实用",5.0
TRAIN_200,100536.0,PRODUCT_280715,1383753600,很好,"很多,现在还没用完,味道也还好。",5.0
TRAIN_201,5675.0,PRODUCT_192403,1313856000,太太太太满意了!,"读书从来都是读平装本,智慧都在书里自不用多说。这个版本从印刷纸张包装我都很满意,价格也相当实惠。尤其是内附地图,那些古老的地名 方位也更了然于心了",5.0
TRAIN_202,1105911.0,PRODUCT_265749,1358870400,大环化学,宝贝质量不错  若有电子版就更好了!,5.0
TRAIN_203,810403.0,PRODUCT_314607,1379692800,性价比高的Windows phone,"用惯ios和androiid后用WINDOWS PHONE就很别扭,有一个适应过程。 我买来是送给老妈用的,把字体开最大,把老人用不上的功能都隐藏,整个世界都清爽了!妥妥的老人机啊!",4.0
TRAIN_204,286102.0,PRODUCT_488200,1379001600,只有298GB,"外观不错,手感也很舒服,就是没有320G",4.0
TRAIN_205,629316.0,PRODUCT_257548,1373990400,一直很喜欢他的风格,"不用说,一直很喜欢他的画风。自从第一次在法国Fnac书店买到第一本,就很喜欢这个风格。",4.0
TRAIN_206,1081200.0,PRODUCT_213211,1369584000,有参考价值,"对幼儿的父母,有参考价值。从孩子会讲话开始,就开始培养提问的好习惯。",4.0
TRAIN_207,203051.0,PRODUCT_24912,1337184000,不能承受生命之轻,"很早就想看这本书,但是因为各种原因现在才买,读着很顺的一本书,也是一本很不一样的书,还没有看完!书的很OK和书店的一样没有任何质量问题,价廉物美!",5.0
TRAIN_208,472593.0,PRODUCT_494272,1337875200,这里有很多托啊,"本来想评三颗星的,看上面这么多托,还这封面设计很好? 翻了几节,一般般吧,从内容看就三颗星的价值。也许作者是个设计大牛,但是文笔不好说了···本书是不是商业化产物也不好说····",2.0
TRAIN_209,273.0,PRODUCT_130405,1321545600,一切都好。很满意,"正品,一切都好。快递给力。卓越就是卓越。以后就在这里买了。",5.0
TRAIN_210,1418688.0,PRODUCT_467378,1337356800,内容不错,"除了书的外皮左上角破损,书本身的质量和内容都是不错的。",4.0
TRAIN_211,914746.0,PRODUCT_123939,1213977600,凑合,"适合对瓷器已经有些了解的人读取。里面的内容全是图卡,每个图卡下面会写上它市场估价和几句瓷片特点。但没有教学内容~所以比较适合已经初步了解瓷器者为之丰富明代图案用 因为我是入门选手~所以~看起来没起到太大的作用~",3.0
TRAIN_212,1267519.0,PRODUCT_341915,1363708800,很好,我看了好多不好的评论但是我拿到货这东西真的很好很给力不解释废话不多说直接五分,5.0
TRAIN_213,647643.0,PRODUCT_19845,1255363200,很好!,"不错,空间大师的东西质量确实不错! 价格方面也公道! 已经买了N回了,不给爸爸妈妈也买了两个,现在家里已经有五六个大小不同的空间大师了",4.0
TRAIN_214,80580.0,PRODUCT_238010,1312214400,我觉得比较适合没有结婚的朋友!,"今天才收到此书,就看啦一大半了,感觉写得很简短,并不像描述的那样好,至少我觉得其实就是在做一个语录记录一样,没有太深刻。。。。主要是我已经结婚了,但是个人觉得比较适合没有结婚的朋友看!",3.0
TRAIN_215,10555.0,PRODUCT_388220,1336752000,U盘白菜价啦~,"29块还免运费~买来做win7的系统安装盘,实用~",5.0
TRAIN_216,258692.0,PRODUCT_236146,1294070400,关于厚黑学精装,"包装很好,速度很快...",5.0
TRAIN_217,2923.0,PRODUCT_446391,1350403200,一生唯拜王阳明。,心学之主。心学之典。国学经典。回味悠长。,5.0
TRAIN_218,398319.0,PRODUCT_507007,1366387200,孩子挺喜欢,"内容不错,我儿子25个月,很喜欢我给他讲",5.0
TRAIN_219,302688.0,PRODUCT_387334,1344268800,很不错哦,"价格便宜,性价比高,字体印刷都不错",5.0
TRAIN_220,28274.0,PRODUCT_163959,1315929600,老师让买的……,老师让买的……所以我也不得不买了……,5.0
TRAIN_221,34907.0,PRODUCT_358127,1280036320,是为了写论文买的,"是为了写论文买的,收获不是很大",3.0
TRAIN_222,1309066.0,PRODUCT_375700,1304956800,大家别买,垃圾  比我笔记本内置的像素还差  还说800w,1.0
TRAIN_223,106973.0,PRODUCT_145397,1367769600,好评,"书中的内容比较丰富,有实用的东西,就是法律条文的篇幅比较多,今后有关法律条文希望只写与之相关的条文最好,越少越好,出钱是小事,就是携带不方便!",5.0
TRAIN_224,32733.0,PRODUCT_485486,1273507200,蛮实用的,对初学者而言够用了 还不错,4.0
TRAIN_225,366609.0,PRODUCT_434435,1360166400,帮朋友孩子买的……很不错~,可以让小朋友们多多了解一些相关的事情~丰富他们的人生……,5.0
TRAIN_226,405280.0,PRODUCT_338230,1385395200,对得起这个价格吧,"刚开始打孔的时候,觉得真皮的部分好像太薄了,怕不经用。但几个月的体验后,感觉还是很满意的。没有当初以为的那么脆弱。总之对得起这个价格。",4.0
TRAIN_227,633513.0,PRODUCT_415471,1253894400,经典之作,"早期的制作,画面比较模糊。情节还行。",5.0
TRAIN_228,625705.0,PRODUCT_12874,1251216000,兴奋,"口语示例是有正反两个观点的,很全面、也挺地道的。",4.0
TRAIN_229,29946.0,PRODUCT_440311,1370275200,去油效果很赞,"很大一瓶,感觉家庭护理系列和精华护理系列在效果上没啥区别,价格还更实惠。 这款比较清香,洗完头发会有一点涩涩的,但也算证明了去油效果确实厉害。",5.0
TRAIN_230,1124874.0,PRODUCT_394209,1302451200,南无阿弥陀佛,"很不错的一本书!没有任何注释的佛经,我很喜欢!",5.0
TRAIN_231,897036.0,PRODUCT_390509,1371744000,还不错,"质量很好,但是字比较小",4.0
TRAIN_232,502284.0,PRODUCT_59100,1184947200,中文版啥时候发行啊?,中文版啥时候发行啊?,5.0
TRAIN_233,911318.0,PRODUCT_131475,1376323200,正合适,"基本上都认识了,还不错",5.0
TRAIN_234,2987.0,PRODUCT_43180,1369238400,很好的书,"书的内容及装订都很好,值得推荐",5.0
TRAIN_235,24188.0,PRODUCT_423379,1364140800,还好啊,"是弟弟的老师推荐的,应该还不错嘛!",5.0
TRAIN_236,1078359.0,PRODUCT_323887,1269273600,喜欢,"到货很快,光盘质量很好,音色很美,就是太贵,若便宜些会买更多。",5.0
TRAIN_237,712219.0,PRODUCT_232929,1299859200,大爱啊!!,"灰常喜欢这本书哦!!! 而且确实有台历,但是我没看到签名。",5.0
TRAIN_238,32202.0,PRODUCT_279241,1370793600,尝试组合,"Nikon D3200 + Tamron AF 70-300  摄影初学者的好工具。商品不错,非常满意。送货及时,包装完好。谢谢!",5.0
TRAIN_239,15988.0,PRODUCT_206263,1254153600,很好,一直都很喜欢青年文摘里面的文章 这本书收集的文章都很好看,5.0
TRAIN_240,789193.0,PRODUCT_71606,1365955200,值得购买,"挺适合刚接触三国的人读一下,字体大小合适看起来也很舒服,之前看名家汇评本,每个人点评的都是截取其中一部分,还是比较习惯这样",4.0
TRAIN_241,1027682.0,PRODUCT_182777,1287676800,一般,"书总体来说能用,因为中国的教育就这个水平",3.0
TRAIN_242,571050.0,PRODUCT_411003,1284480000,还行吧,反正比书店便宜 妈妈要的,4.0
TRAIN_243,253507.0,PRODUCT_200502,1356019200,失望,"里面纸张有破损,纸质极差且偏黄,封面还有破损,有点失望。",2.0
TRAIN_244,714277.0,PRODUCT_283513,1376323200,哈日本,"哈,此哈非彼哈,哈到好处、哈到痛处,上世纪了解日本社会现状看周树人,现在的看点李长生——好!",5.0
TRAIN_245,732260.0,PRODUCT_132850,1338566400,味道太重了,"效果还是不错的,就是味道太重了。",4.0
TRAIN_246,5775.0,PRODUCT_49146,1247673600,没有想像中的那么好,"每个小节的标题都很吸引人,但具体内容我记得讲述的不是特别详细,尤其是我们不懂穴位的人,只画了图,没有说明,我们是很难找到具体位置的。",3.0
TRAIN_247,5923.0,PRODUCT_421357,1298390400,卓越就是垃圾,"货到了,可是让人很气愤!首先书是旧书,很旧很旧像是90年代那种压了几十年卖不出去的老书,纸页发黄发霉。 而且很脏,黄泥、灰尘沾满了封面!拿起来像拿卫生纸! 卓越,你这种书都敢卖给客户,你以为就你一家有书卖是吗? 而且书是节选不是全部,在简介那又不说清楚!! 再有下次就不在你这买东西了,转投当当和京东!",1.0
TRAIN_248,38980.0,PRODUCT_90148,1351440000,一般,"有点凑数的味道了,很一般,没有收藏的意义",5.0
TRAIN_249,555436.0,PRODUCT_102230,1327766400,很好,"有两袋,每袋20支,我当时看错了,幸好买了两袋,否则又多了。很实惠,好",5.0
TRAIN_250,44327.0,PRODUCT_95185,1301846400,好大的家伙,"好大的家伙,就是现在物价上涨,水果也不是一般的贵。可怜的榨汁机,睡觉去了",5.0
TRAIN_251,664384.0,PRODUCT_305813,1363881600,按老师的要求买的。,"没那水平鉴定内容的好差,那么高级别的单位编的,怎么也差不了,我只能看书的“硬件”挺好,是正版。",5.0
TRAIN_252,526924.0,PRODUCT_63031,1347638400,"小巧的外观,使用起来很方便,值了","小巧的外观很是喜欢,录音也很清晰,很适合会议时携带",5.0
TRAIN_253,1337690.0,PRODUCT_399083,1227369600,大纲式的解读,"这本书里的内容是对黄帝内经比较大纲式的解读,对想入门的我来说比较有帮助,感觉比某些不寻根本,只靠秘方的国学健康书要好得多。内容上还有有很多不清晰的地方,特别是对脏腑对应的方位和卦象的定位上,跟弈加芹书中的内容比较起来有出入。",3.0
TRAIN_254,760485.0,PRODUCT_223305,1264435200,女儿喜欢,"儿童经典图书,孩子很喜欢",4.0
TRAIN_255,164079.0,PRODUCT_57126,1373299200,还行,"书写的不错,在看,蛮好",5.0
TRAIN_256,182941.0,PRODUCT_201068,1339603200,一开始就是皮实,"很多人评价,看OP就是他们怎么也不死。呵呵禁得住打",5.0
TRAIN_257,370101.0,PRODUCT_12411,1267891200,书的包装不错,"就是因为这本书的封面很漂亮,而且价格很便宜,我帮同学买了两本。但是纸张有点薄,都有点怕了翻。",3.0
TRAIN_258,926759.0,PRODUCT_129655,1253721600,书是好书,如果出版社能印刷的更好一点就完美了,4.0
TRAIN_259,58394.0,PRODUCT_480053,1212508800,就是这本了,"这本是正版,从藤的博上看到的 呵呵 果然就是这本阿 终于等到了 不过为什么藤其他的书在卓越都不进货了呢",5.0
TRAIN_260,75089.0,PRODUCT_305771,1323792000,评论,"书很好,很喜欢,希望会有帮助",5.0
TRAIN_261,243050.0,PRODUCT_259115,1290873600,"好书,非常优秀,关键是实在交,而不是画册!","有些人说这本书一般,如果你认真学习,将内容看完 相信绝对会敬佩作者耐心细致讲解清楚摄影技法的景深,总之我觉得很好,很受用。",5.0
TRAIN_262,13279.0,PRODUCT_61522,1373299200,"质量不好,表皮已经裂了。","运输把桌面磕坏了,产品表面容易开裂,质量不好",1.0
TRAIN_263,43921.0,PRODUCT_266664,1302105600,我错了,"我本以为我在卓越买过这么多的书,卓越挺负责的。没想到我错了,太让我失望了,当我取出货物时,磨损的很难看,磨损就算了,他还是别人看过的,折叠的痕迹很刺我的眼睛。",1.0
TRAIN_264,189691.0,PRODUCT_278420,1352649600,"应该是正品,比柜台便宜","给老婆买的,专柜买的用完了,这个对比一下,应该是正品,比柜台便宜!",5.0
